latitude,longitude,value
-31.90139,115.78407,1400
-31.89208,115.76146,360
-31.69013,115.70386,300
-30.31643,115.02624,400
-32.05893,115.74955,121
-32.02408,115.79227,190
-32.00727,115.90409,315
-31.9508,115.87524,226
-33.60142,115.08751,495
-32.01765,115.93155,237
-32.11971,116.05556,168
-33.95994,115.05718,270
-34.017,115.17127,790
-31.98413,115.90763,74
-32.52238,115.71715,298
-31.80881,115.73102,270
-32.05881,115.74844,588
-31.98102,115.86134,80
-33.37316,115.64509,129
-31.99207,115.8607,75
-32.58148,115.65294,2755
-35.0083,117.32174,300
-32.59205,115.77725,240
-31.9951,115.75515,111
-31.95386,115.87688,13410
-31.94016,115.80425,202
-31.94014,115.82229,210
-33.65334,115.33476,308
-31.86599,115.75397,236
-32.06517,115.76739,130
-31.78904,115.78147,79
-34.96576,117.33421,180
-31.94577,115.85726,135
-31.78866,115.78365,54
-33.59967,115.09268,500
-33.64955,115.33282,460
-33.63755,115.37653,900
-31.92156,115.90058,66
-32.06111,115.75486,120
-35.00709,117.32247,360
-31.95695,115.94976,90
-31.64973,115.69567,1001
-32.05818,115.75076,400
-32.53052,115.69688,300
-33.64689,115.35829,320
-33.94416,115.06349,278
-33.64167,115.36765,240
-31.83487,115.75111,303
-31.05562,115.39761,104
-33.6264,115.12738,4002
-31.99928,115.94519,70
-32.002,115.95418,448
-34.26958,115.21111,380
-33.81265,115.03545,1298
-31.98874,115.76598,85
-33.99464,114.99908,348
-31.98216,115.91232,180
-31.72415,115.74656,210
-32.43091,118.91049,150
-31.98474,115.90812,54
-33.79639,115.0242,1398
-31.98096,115.86146,80
-31.90088,115.95843,462
-32.34108,115.75619,48
-34.31779,115.13062,320
-32.30684,115.73577,188
-33.65414,115.31715,600
-31.97928,115.81263,202
-31.90575,115.88399,55
-32.07551,115.7544,447
-32.06556,115.78469,725
-31.99476,115.8029,202
-33.61924,115.10772,900
-33.07346,115.8836,70
-33.98482,114.99378,260
-32.63055,115.62548,99
-32.18901,115.99387,252
-31.98278,115.90726,100
-31.99397,115.8029,99
-31.96034,115.86841,302
-32.06545,115.75149,750
-31.89781,115.84203,48
-32.00788,115.90447,170
-31.83425,115.75073,255
-33.69558,115.49998,74
-32.60243,115.63828,1002
-31.94754,115.85912,218
-31.99275,115.80436,85
-33.45618,115.92246,139
-31.82131,115.7499,1040
-26.59175,118.49749,44
-31.94736,115.8701,225
-33.28848,115.71526,128
-32.04763,115.92439,29
-28.74855,114.62008,840
-32.58165,115.78629,400
-31.89356,115.77554,165
-31.94526,115.85338,800
-32.04111,115.82781,200
-32.04073,115.82887,101
-32.0529,115.75256,250
-31.64073,116.68446,124
-33.55753,115.06103,1095
-33.55968,115.06002,2020
-31.93993,115.8093,158
-31.96783,115.93042,51
-31.89044,116.02199,45
-32.03687,115.83841,120
-33.64808,115.34039,525
-32.53367,115.73039,50
-33.94899,115.07523,500
-31.94074,115.83943,132
-33.61291,115.11049,420
-31.94071,115.80452,210
-32.45042,115.75512,90
-31.95403,115.93781,45
-32.04353,115.94291,450
-33.95188,115.06513,290
-31.98254,115.81172,79
-33.9531,115.081,149
-35.02609,117.91374,300
-32.00035,115.80209,1400
-31.91686,115.98368,230
-17.96284,122.22091,180
-32.06186,115.77934,350
-33.98431,114.99505,652
-32.05897,115.74742,190
-27.70473,114.16888,372
-33.60064,115.10311,930
-33.14999,115.69005,720
-32.88295,115.65566,500
-32.10258,115.9292,750
-33.69237,115.07096,750
-33.15094,115.69219,1398
-33.97777,114.99212,580
-31.95021,115.84968,500
-33.9914,114.99518,1485
-31.94669,115.83106,505
-34.1871,118.22315,368
-33.86654,114.98764,975
-30.31158,115.03332,500
-31.95287,115.85459,109
-33.65184,115.21086,5500
-34.30305,116.97047,130
-32.58453,115.78127,144
-30.74725,121.47686,210
-31.85759,115.82464,100
-31.9209,115.83865,380
-33.63012,115.14101,822
-33.83612,121.90931,420
-31.92224,115.83367,222
-31.95944,115.87107,414
-31.73609,115.74219,1680
-17.958,122.21382,540
-31.95224,115.91221,202
-31.91192,115.95418,50
-31.9177,115.76839,59
-33.64012,115.09485,174
-32.06146,115.75342,414
-31.97884,115.89314,75
-32.06538,115.78346,1200
-31.72269,115.76595,84
-32.60396,115.63736,300
-33.65683,115.29593,490
-31.98033,115.86354,750
-32.01197,115.75808,80
-31.97579,115.94051,31
-17.96687,122.22869,192
-30.31377,115.02937,590
-33.9503,115.06197,180
-33.93802,115.03138,800
-33.1487,115.69089,500
-33.60537,115.10421,1430
-32.0465,115.93843,120
-31.68903,115.73074,102
-31.99069,115.89853,74
-33.63888,115.02769,660
-32.00712,115.75397,1400
-31.94688,115.85876,309
-31.83641,115.77186,636
-33.65925,115.03739,1002
-31.92091,115.84301,303
-32.00383,115.85866,42
-31.3483,115.51081,150
-34.25578,116.20756,164
-31.91459,116.73055,2397
-31.92581,116.05849,180
-33.97873,114.99255,440
-30.30313,115.04129,308
-33.95914,115.03297,440
-31.95317,115.87565,177
-33.66836,115.11586,180
-33.15117,115.68834,560
-32.04251,115.76729,600
-33.94087,115.0746,578
-33.95472,115.04468,542
-31.97477,115.76732,486
-32.06733,115.78764,1950
-31.93916,115.81985,202
-32.06094,115.76516,200
-31.99144,115.89858,42
-33.97687,114.9927,1725
-32.58511,115.77893,320
-33.658,115.25916,400
-33.94944,115.06181,566
-33.15057,115.68893,360
-31.65158,115.69733,840
-33.6287,115.39465,340
-33.62418,115.12241,660
-31.95332,115.85363,405
-20.73507,116.84675,279
-31.69013,115.70386,700
-35.08861,117.93529,598
-33.84274,121.90746,220
-33.64875,115.34327,90
-32.06577,115.84847,348
-34.02527,115.10141,200
-31.88389,115.78822,600
-27.70694,114.16776,80
-32.29803,116.02271,800
-31.94234,115.85234,121
-31.9753,116.06578,300
-32.03796,115.78326,50
-33.62273,115.11903,802
-31.98382,115.90821,139
-31.89776,115.76165,80
-31.52321,116.41546,300
-31.94665,115.84274,707
-31.98643,115.81721,40
-33.151,115.68787,1262
-31.95163,115.83956,139
-33.86406,121.89194,240
-33.64537,115.02916,1080
-33.83738,115.12923,480
-17.92354,122.23115,248
-32.41691,115.76479,100
-32.07027,115.76022,130
-17.95857,122.21219,140
-32.52924,115.75415,98
-33.67115,115.05827,450
-31.93174,115.81511,1750
-31.97553,115.89704,70
-32.25472,115.82269,34
-31.97088,115.88615,297
-31.97778,115.86628,90
-29.24779,114.92273,358
-31.97739,115.91253,170
-34.25611,116.20739,440
-34.25599,116.20639,384
-33.86641,114.98655,1593
-33.66304,115.05995,975
-31.96084,115.86936,9540
-32.53346,115.73071,222
-33.94585,115.0136,450
-31.97723,115.8526,20475
-33.50352,116.10122,120
-34.46038,119.37959,360
-31.98413,115.81678,707
-31.9367,115.8551,250
-32.05825,115.75012,270
-32.06154,115.85761,43
-33.50471,115.95204,93
-31.83597,115.7617,2086
-31.89239,116.00503,110
-33.95262,115.07786,322
-33.65981,115.26736,600
-31.9461,115.8599,384
-31.8889,115.75652,8500
-34.3136,115.15829,320
-31.95888,115.87034,180
-33.64286,115.36892,288
-33.95241,115.07233,420
-30.31712,115.03075,330
-32.5285,115.76088,27
-32.15468,115.85328,74
-33.95179,115.07251,318
-30.31353,115.03348,164
-31.8851,115.76353,225
-31.97709,115.87675,318
-31.7362,115.77133,120
-32.0147,115.7599,110
-28.76417,114.61623,484
-31.98896,115.90948,176
-32.20688,116.01753,120
-32.00732,115.94298,404
-31.74108,115.74401,118
-33.64755,115.34046,90
-35.02601,117.83695,660
-31.98187,115.91271,250
-32.70878,116.08796,520
-33.65482,115.0909,771
-31.9545,115.87722,390
-31.88581,116.76585,660
-31.90861,115.77291,1190
-32.05529,115.74573,1000
-32.02893,115.80947,300
-31.94798,115.92751,490
-31.97051,115.81353,59
-31.99207,115.89758,74
-31.93677,115.90294,22
-32.11615,115.86603,101
-33.97547,115.03463,960
-33.62671,115.11314,224
-31.85105,115.90454,66
-28.79257,114.61139,220
-31.94077,115.80843,158
-31.9761,115.85571,1760
-31.69159,115.73266,504
-31.89901,115.78491,202
-31.97783,115.88486,50
-33.96202,115.08556,250
-33.15921,117.66559,250
-31.95303,115.88025,278
-33.63937,115.03029,782
-33.95057,115.08602,1665
-17.95147,122.21134,501
-31.90325,115.98745,1000
-32.05208,115.82781,121
-33.62779,115.12485,520
-32.44593,115.75754,120
-33.94375,120.12433,390
-33.65928,115.27967,308
-31.95208,115.85407,80
-33.94988,115.0605,338
-33.6573,115.28062,200
-33.60134,115.10092,3500
-31.95896,115.87209,55
-33.61796,115.09818,600
-33.95485,115.03537,999
-32.40186,115.76344,420
-33.60289,115.09279,1050
-33.62678,115.12233,770
-31.88656,115.76253,5400
-33.9526,115.03884,962
-33.59069,115.07104,900
-31.81299,115.75519,120
-31.98315,115.91724,159
-31.88703,115.85211,30
-32.09379,115.80087,39
-31.89565,115.75738,198
-31.34718,115.50146,720
-31.84525,115.81133,70
-33.61347,115.11001,450
-31.98373,115.78222,65
-33.67751,115.07551,770
-31.8791,115.83234,707
-32.20842,116.00619,552
-32.52254,115.72705,242
-31.95142,115.87829,250
-32.44666,115.76662,90
-34.98424,117.35767,402
-33.95301,115.07336,318
-31.93238,115.85949,111
-34.2554,116.20651,164
-34.25381,116.20813,328
-34.25561,116.206,164
-26.59053,118.49728,44
-33.85595,121.89913,460
-31.72556,115.71991,124
-32.0461,115.76147,1050
-31.84747,115.75551,870
-31.72759,115.76546,40
-32.13793,116.00313,144
-31.9111,115.76932,195
-33.82104,115.04818,480
-32.01638,115.89949,59
-31.79197,116.07604,800
-31.97561,115.87356,950
-32.1688,115.8463,520
-32.0529,115.75256,278
-34.19992,118.2208,188
-31.95538,115.84806,258
-31.91611,115.88707,17880
-31.72761,115.71897,180
-31.72799,115.71949,124
-33.14393,115.69449,620
-32.00512,115.94101,108
-35.00861,117.90542,85
-33.60369,115.0989,750
-33.60321,115.09837,111
-31.94261,115.85731,63
-31.98717,115.87113,1183
-31.90294,116.04532,178
-31.88612,116.00256,184
-32.03412,115.82348,2807
-28.85676,114.64408,24
-31.78092,115.73732,1050
-32.05371,115.82747,100
-31.95214,115.87689,236
-31.88596,116.77819,174
-33.95667,115.08569,500
-32.54018,115.71304,101
-31.95653,115.86645,105
-31.93886,115.89685,190
-31.88882,115.94929,31
-31.8677,115.82674,690
-31.81322,115.7602,195
-31.86776,115.92103,32
-32.0529,115.75256,258
-31.91964,115.89718,34
-34.95003,116.9516,300
-33.98952,114.9953,300
-28.75945,114.61872,104
-32.06434,115.75966,65
-32.05956,115.7484,125
-33.99363,114.99779,304
-27.70248,114.1712,348
-31.70877,115.78682,160
-32.42486,115.75482,180
-33.3343,115.62978,222
-33.63157,115.1381,370
-33.62745,115.13398,870
-17.94348,122.23022,1578
-32.03221,115.79358,36
-31.94726,115.84248,202
-17.94561,122.23056,1202
-33.6611,115.29779,700
-31.94239,115.87608,350
-32.32167,115.74402,74
-34.05301,115.60353,522
-32.00828,115.96497,600
-31.88775,116.20385,400
-34.32335,116.30796,328
-33.66523,115.34189,149
-32.33623,115.74816,270
-33.86308,121.87721,90
-31.959,115.8653,120
-31.93791,115.89467,298
-31.96409,116.04791,120
-31.97618,115.88848,280
-33.14291,115.69274,340
-32.02111,115.9436,30
-31.93417,115.8745,39
-32.00979,115.88435,121
-28.76638,114.61554,550
-32.01631,115.8377,55
-32.56026,115.74455,246
-32.62538,115.87333,188
-32.03093,115.95195,158
-31.98955,115.91503,29
-33.64901,115.35972,510
-31.95004,115.83894,505
-31.88747,115.95084,32
-31.946,115.78948,1000
-33.6342,115.14244,360
-34.88632,117.23243,164
-33.85021,121.77977,170
-33.61772,115.11033,420
-33.61135,115.10898,960
-31.89863,115.75734,200
-33.63,115.39073,520
-32.06119,115.77353,139
-31.73041,115.76112,198
-32.00225,115.76332,55
-33.97072,115.08878,278
-34.29775,115.14325,89
-31.94927,115.82163,396
-31.8675,115.82375,561
-31.95144,115.87323,267
-31.93828,115.91917,45
-32.04409,115.77742,125
-31.94589,115.82933,444
-32.09271,115.9464,260
-32.02973,115.75491,45
-33.63404,115.14551,318
-32.062,115.75411,279
-31.55944,115.63045,450
-31.90439,115.86181,160
-34.50685,117.68163,150
-31.82562,115.74378,2480
-31.95142,115.87829,298
-32.01876,115.82871,12010
-31.86217,115.8401,68
-32.42201,115.7584,150
-33.63421,115.15577,512
-33.65724,115.25963,400
-33.65682,115.25949,400
-34.99317,117.33454,300
-15.78057,128.74182,40
-32.003,115.7631,52
-31.99156,115.76648,225
-31.73625,115.8249,400
-32.53556,115.7584,50
-33.9811,114.99265,600
-31.93481,115.8979,40
-31.80478,115.75402,210
-31.57521,116.43478,300
-32.01023,115.75493,540
-32.00318,115.75486,417
-31.98109,115.89524,60
-34.96518,117.34103,720
-31.94881,115.84612,222
-31.9483,115.84547,115
-31.94053,115.80963,138
-31.85351,115.75565,125
-32.82743,117.18415,500
-31.92231,115.85316,170
-31.95055,115.94071,279
-32.62855,115.64076,800
-33.65764,115.30935,640
-32.06035,115.85531,140
-28.77556,114.61779,160
-28.77605,114.61765,160
-31.89455,115.8363,45
-31.93182,115.81015,170
-31.9515,115.85051,417
-17.96464,122.20929,350
-33.86924,114.98703,1262
-31.92815,115.87766,242
-32.00037,115.9518,168
-33.94955,120.12614,120
-31.93807,115.89423,196
-33.65562,115.4059,43
-31.58706,116.4349,140
-33.99973,115.02889,520
-31.83986,115.75085,4200
-31.86004,115.83326,30
-33.5063,116.09997,120
-17.95436,122.21005,300
-31.34417,115.49861,400
-33.95074,115.0856,750
-31.97873,115.86867,363
-31.8684,115.92402,43
-31.95858,115.94372,46
-28.71524,114.64912,170
-32.30459,115.71467,177
-17.95438,122.20924,300
-33.64292,115.3586,240
-17.95575,122.21025,300
-35.06631,117.62756,184
-33.86352,121.87614,69
-32.25417,115.85866,77
-34.98061,117.35865,780
-33.8526,121.89965,360
-32.06346,115.75319,720
-32.06433,115.75324,339
-31.76475,115.73789,1044
-32.32905,115.81876,50
-31.82352,115.74303,198
-32.19168,115.98445,190
-33.95901,115.08863,80
-33.97624,115.02633,440
-33.94722,115.01585,1002
-31.7836,115.73883,188
-31.89517,115.7688,555
-33.66064,115.07812,180
-31.9105,115.94104,176
-31.98906,115.76545,85
-33.60927,115.10418,802
-33.63166,115.10253,600
-32.19512,121.77817,160
-33.91443,115.02245,225
-31.54388,116.44686,100
-31.9425,115.75786,4482
-32.33813,115.81677,84
-31.96072,115.91095,52
-31.9372,115.87411,100
-33.99488,114.99978,1170
-30.31368,115.02877,320
-33.97634,115.01887,760
-30.30105,115.03898,500
-30.30244,115.03945,400
-32.05383,115.74812,198
-32.05735,115.75109,198
-32.05855,115.74921,198
-33.96084,115.00534,510
-33.99094,115.7692,300
-31.93128,115.80625,130
-31.98243,115.86244,202
-32.05586,115.74517,540
-33.96555,115.01713,268
-32.7631,116.07224,450
-31.98841,115.90651,196
-31.9437,115.85732,22500
-33.64604,115.35408,378
-31.98028,115.9146,202
-31.6453,115.70305,34
-27.70319,114.16845,200
-32.07611,115.75494,2514
-33.60026,115.09906,298
-31.92385,115.85411,210
-31.94158,115.80545,138
-32.06719,115.78122,375
-31.93573,115.86674,101
-33.66032,115.06645,4893
-31.94963,115.81985,640
-32.01375,115.95189,210
-28.24789,116.34244,100
-31.92657,115.94524,31
-31.27556,115.44398,560
-33.61109,115.10561,594
-31.92657,115.94524,41
-30.50807,115.06822,118
-31.89297,115.77526,600
-33.63928,115.37272,130
-33.67828,115.05311,1815
-31.9529,115.91352,85
-33.90461,115.26345,90
-31.91003,115.79203,196
-33.65905,115.27433,1122
-32.57596,115.66031,300
-33.65689,115.26793,612
-31.93015,115.8046,130
-31.96065,115.80849,149
-33.86701,121.88131,360
-33.6157,115.10989,600
-31.95441,115.85555,50
-33.99308,115.0003,760
-33.62501,115.11842,650
-33.52179,115.51111,1102
-31.73335,115.76995,160
-31.94493,115.85341,55
-33.67931,115.05495,1803
-32.55147,115.99168,80
-33.65677,115.29583,328
-33.61862,115.10974,442
-33.97185,115.75859,120
-31.97028,115.84824,240
-33.94855,115.07677,318
-31.56692,116.11769,601
-17.94445,122.22974,74
-31.93762,115.89809,195
-32.05298,115.75371,102
-32.0544,115.75462,120
-32.05244,115.75495,102
-32.06942,115.75227,327
-33.95513,115.01577,500
-31.92777,115.76876,707
-31.96009,115.87216,160
-32.52775,115.70459,206
-31.9432,115.86092,664
-32.05526,115.74503,540
-32.06542,115.93099,250
-32.04389,115.76395,1100
-30.29909,115.04428,406
-31.34672,115.49856,352
-31.35104,115.50878,420
-35.01656,117.87766,120
-31.01848,115.33848,600
-32.05623,115.96544,99
-31.95685,115.86757,124
-31.94996,115.85317,68
-33.7399,115.93335,131
-33.67428,115.03158,640
-33.74408,115.93354,131
-17.96196,122.23463,495
-33.74326,115.93332,131
-32.0566,115.965,84
-31.8428,115.88322,218
-33.7434,115.93366,131
-33.74493,115.93262,131
-33.74465,115.93236,131
-33.7449,115.93261,131
-33.74377,115.93263,131
-33.74396,115.93172,1802
-31.98861,115.90629,490
-32.01298,115.84556,1200
-31.93205,115.89532,1190
-31.96444,115.92368,218
-33.6317,115.14349,1050
-32.06992,115.7531,393
-33.59868,115.09279,400
-35.02338,117.88588,432
-32.01314,115.84523,45
-30.78326,121.4908,320
-32.05798,115.96387,84
-33.65244,115.35502,1202
-32.59714,115.63718,400
-15.78076,128.73882,298
-32.10408,116.07552,120
-31.82872,115.75412,101
-31.79403,115.73742,230
-31.89286,115.93796,168
-33.65894,115.2669,760
-31.9606,115.86828,180
-32.01336,115.96593,34
-33.6652,115.03803,180
-32.65338,115.64852,900
-33.65722,115.26856,760
-33.61726,115.1113,1245
-32.27681,115.71843,560
-31.88195,115.7631,86
-31.75817,115.97653,465
-32.2768,115.71932,496
-33.66207,115.10646,1320
-33.65521,115.30276,670
-33.65409,115.32645,300
-31.83834,115.89663,160
-31.93552,115.89314,160
-33.95214,115.06088,258
-31.78237,115.73747,128
-31.87853,116.75505,40
-31.27653,115.44592,490
-31.95645,115.8678,5940
-34.08937,115.5558,292
-31.94902,115.82156,917
-31.95933,115.87233,420
-31.94669,115.83106,655
-32.03578,115.94343,564
-31.94417,115.8458,384
-32.52691,115.69585,720
-17.93689,122.22982,93
-32.03899,115.91313,42
-31.99937,115.90498,55
-35.00727,117.32642,600
-34.98047,116.72951,360
-27.75685,114.14713,945
-31.89635,116.11577,168
-31.9112,116.10037,158
-32.15577,115.86252,160
-33.61399,115.10854,1083
-33.99002,114.99617,800
-31.90363,116.0645,72
-32.11991,115.80592,525
-31.97581,115.88412,131
-31.95112,115.87872,202
-31.93502,115.82986,90
-33.6603,115.26431,540
-17.93152,122.22129,570
-35.02792,117.87932,300
-33.94837,115.07297,400
-34.99658,117.26498,210
-34.98089,117.93946,480
-33.64668,115.08196,149
-32.04293,115.76521,42
-33.66032,115.26548,560
-31.93511,115.89621,285
-31.58865,116.4346,140
-31.94647,115.83197,222
-31.95091,115.86508,396
-31.69369,115.71337,360
-31.90227,116.06577,46
-31.94483,115.85234,202
-31.88921,115.99442,70
-31.6748,115.69843,118
-33.77916,115.98835,340
-33.65841,115.26664,760
-31.9411,115.93223,561
-31.99161,115.80438,118
-31.9322,115.81695,1580
-32.05267,115.75553,83
-31.82838,115.96786,134
-32.0131,115.84691,45
-31.80051,115.74778,825
-28.16277,116.33661,100
-32.01428,115.75625,135
-28.2512,116.34204,100
-32.00945,115.83272,110
-31.75376,118.5594,110
-32.01587,115.90673,45
-32.0529,115.75256,1143
-31.89664,115.81383,70
-31.86562,115.83902,34
-31.96121,115.91542,960
-31.9661,115.77135,5000
-33.65566,115.32763,80
-31.02068,115.33191,300
-32.05544,115.74952,380
-31.88356,115.77019,160
-31.3474,115.49939,199
-31.3476,115.49962,308
-31.8935,116.01063,160
-31.84194,115.76844,59
-31.98961,115.8624,2750
-33.71015,115.20643,500
-31.92027,115.84676,75
-31.90427,115.75953,60
-31.81195,115.98359,94
-32.58523,115.79471,50
-23.3624,119.74742,160
-34.66233,116.10408,228
-23.36157,119.74731,168
-32.0744,115.77586,72
-31.87739,115.96594,110
-32.64009,115.63534,600
-31.35005,115.51533,300
-27.71924,114.16473,180
-32.03717,115.84062,1932
-35.01776,117.89956,248
-31.96292,115.90572,47
-32.54962,115.73337,360
-32.47501,115.76598,560
-33.95174,115.06732,139
-34.45335,119.37744,520
-32.049,115.75144,190
-33.94481,115.01342,4207
-33.40096,115.84628,390
-31.95668,115.86507,101
-32.02256,115.83382,130
-32.11746,115.94025,100
-34.44896,116.02953,538
-32.05447,115.85311,417
-32.08357,115.84309,98
-31.89829,115.8374,30
-33.65847,115.28111,450
-31.95658,115.84786,298
-31.94779,115.86455,303
-32.06508,115.75273,363
-31.78346,115.82678,175
-31.8246,115.73827,150
-27.7017,114.16998,220
-31.88443,115.79697,75
-35.02415,117.91457,320
-33.67746,115.08788,342
-32.27622,115.72721,600
-32.00384,115.95399,33
-32.57562,115.66194,480
-32.27739,115.72519,700
-33.61491,115.11009,105
-33.61287,115.10696,440
-33.64492,115.35905,200
-32.3324,115.74557,74
-33.6128,115.10823,750
-32.26537,115.806,62
-31.99991,115.94984,300
-31.95724,115.86353,13500
-32.10304,115.82617,267
-33.62241,115.08634,882
-33.65006,115.35349,300
-33.65382,115.31487,208
-33.94278,115.06943,742
-33.65339,115.31488,260
-33.61085,115.10655,350
-31.9285,115.76771,1800
-33.64322,115.35932,328
-33.65931,115.28441,380
-33.63017,115.39045,300
-33.63017,115.3904,300
-32.5236,115.6988,340
